timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B,000D6F0002792D8A,000D6F0002793AA7
1391196641.31252,312.57077667038607,74.810477313427867,0.0,235.83406018946286,0.0,0.0,25.35950209033826,0.0,0.0
1391196642.1741259,284.75824270162423,76.943519638378774,0.0,235.83406018946286,0.0,0.0,27.467234280179753,0.0,0.0
1391196643.1634381,241.96710303249804,74.810477313427867,0.0,186.56763674687707,0.0,0.0,23.251761784170117,0.0,0.0
1391196644.1735411,244.10673560921128,76.943519638378774,0.0,180.14134896194585,0.0,0.0,25.35950209033826,0.0,0.0
1391196645.1643529,241.96710303249804,74.810477313427867,0.0,180.14134896194585,0.0,0.0,27.467234280179753,0.0,0.0
1391196646.149482,261.22350976425946,74.810477313427867,0.0,180.14134896194585,0.0,0.0,25.35950209033826,0.0,0.0
1391196647.1719799,336.10340891092608,76.943519638378774,0.0,259.39514764227317,0.0,0.0,25.35950209033826,0.0,0.0
1391196648.4837351,333.96411849316536,74.810477313427867,0.0,270.10449433190161,0.0,0.0,25.35950209033826,0.0,NULL
1391196649.486418,329.68551378608902,76.943519638378774,0.0,270.10449433190161,0.0,0.0,25.35950209033826,0.0,NULL
1391196650.561219,321.12820888571707,64.145136356102341,NULL,257.25326041563289,0.0,0.0,25.35950209033826,0.0,NULL
1391196651.7237041,321.12820888571707,57.745828315650193,NULL,255.11136722608779,0.0,NULL,25.35950209033826,0.0,NULL
1391196652.8352301,314.71014665999627,55.612708391156666,NULL,242.25988286781492,0.0,NULL,25.35950209033826,0.0,NULL
1391196653.9177871,304.013217140096,55.612708391156666,NULL,244.40181183478921,NULL,NULL,25.35950209033826,0.0,NULL
1391196655.1158011,308.29201281961093,44.946979436118006,NULL,233.69210737086914,NULL,NULL,46.436458754053774,0.0,NULL
1391196656.2338419,269.78170586934493,44.946979436118006,NULL,203.70414180554641,NULL,NULL,25.35950209033826,0.0,0.0
1391196657.5118239,312.57077667038607,44.946979436118006,NULL,231.55014858937054,NULL,NULL,25.35950209033826,0.0,0.0
1391196658.654901,331.82482011821969,47.080142471468541,0.0,265.82077354476479,NULL,0.0,25.35950209033826,0.0,0.0
1391196659.7066851,325.40687725027294,44.946979436118006,0.0,259.39514764227317,NULL,0.0,25.35950209033826,0.0,0.0
1391196660.523165,323.26754704658748,44.946979436118006,0.0,244.40181183478921,0.0,0.0,25.35950209033826,0.0,0.0
1391196661.382112,293.3160886905722,44.946979436118006,0.0,225.1242364674456,0.0,0.0,25.35950209033826,0.0,0.0
1391196662.3753281,291.17663912911263,44.946979436118006,0.0,231.55014858937054,0.0,0.0,25.35950209033826,0.0,0.0
1391196663.38781,295.45553029484682,44.946979436118006,0.0,231.55014858937054,0.0,0.0,25.35950209033826,0.0,0.0
1391196664.3699081,293.3160886905722,44.946979436118006,0.0,231.55014858937054,0.0,0.0,25.35950209033826,0.0,0.0
1391196665.388458,299.73438963184128,44.946979436118006,0.0,252.96946807363778,0.0,0.0,25.35950209033826,0.0,0.0
1391196666.367013,325.40687725027294,44.946979436118006,0.0,259.39514764227317,0.0,0.0,25.35950209033826,0.0,0.0
1391196667.364131,312.57077667038607,44.946979436118006,0.0,235.83406018946286,0.0,0.0,25.35950209033826,0.0,0.0
1391196668.3852389,297.5949639419365,44.946979436118006,0.0,229.40818384496708,0.0,0.0,25.35950209033826,0.0,0.0
1391196669.752929,291.17663912911263,44.946979436118006,0.0,227.26621313765878,0.0,0.0,25.35950209033826,0.0,NULL
1391196670.754405,299.73438963184128,44.946979436118006,0.0,255.11136722608779,0.0,0.0,27.467234280179753,0.0,NULL
1391196671.7881491,321.12820888571707,44.946979436118006,0.0,259.39514764227317,0.0,0.0,25.35950209033826,0.0,NULL
1391196672.822324,325.40687725027294,47.080142471468541,0.0,252.96946807363778,NULL,0.0,25.35950209033826,0.0,NULL
1391196673.9503109,304.013217140096,44.946979436118006,0.0,227.26621313765878,NULL,0.0,25.35950209033826,0.0,NULL
1391196675.0428939,299.73438963184128,44.946979436118006,0.0,263.67890420683909,NULL,NULL,27.467234280179753,0.0,NULL
1391196676.0490589,331.82482011821969,44.946979436118006,0.0,267.96263691978561,NULL,NULL,25.35950209033826,0.0,NULL
1391196677.240195,331.82482011821969,44.946979436118006,0.0,272.24634578111267,NULL,NULL,23.251761784170117,0.0,0.0
1391196678.413981,304.013217140096,44.946979436118006,0.0,246.54373483885863,NULL,NULL,25.35950209033826,0.0,0.0
1391196679.5953939,316.84950869242147,44.946979436118006,0.0,248.68565188002322,NULL,NULL,27.467234280179753,0.0,0.0
1391196680.646167,308.29201281961093,44.946979436118006,0.0,229.40818384496708,0.0,NULL,35.898081876279178,0.0,0.0
1391196681.6108041,289.03718161046805,47.080142471468541,0.0,220.84026523830462,0.0,0.0,29.574958353694587,0.0,0.0
1391196682.3104939,299.73438963184128,44.946979436118006,0.0,250.82756295828295,0.0,0.0,29.574958353694587,0.0,0.0
1391196683.321254,323.26754704658748,44.946979436118006,0.0,252.96946807363778,0.0,0.0,33.790382151744296,0.0,0.0
1391196684.6926899,327.54619949677351,44.946979436118006,NULL,231.55014858937054,0.0,0.0,38.005773484487406,0.0,0.0
1391196685.7361121,295.45553029484682,44.946979436118006,NULL,229.40818384496708,0.0,0.0,31.682674310882771,0.0,0.0
1391196686.7642519,299.73438963184128,44.946979436118006,NULL,229.40818384496708,0.0,0.0,42.221132351923892,0.0,0.0
1391196687.807446,329.68551378608902,44.946979436118006,NULL,263.67890420683909,0.0,0.0,42.221132351923892,0.0,0.0
1391196688.8676009,338.24269137150191,44.946979436118006,NULL,265.82077354476479,0.0,0.0,38.005773484487406,0.0,NULL
1391196689.8929591,342.52123242109866,44.946979436118006,NULL,270.10449433190161,NULL,0.0,42.221132351923892,0.0,NULL
1391196691.08899,361.77427326362954,47.080142471468541,NULL,270.10449433190161,NULL,0.0,50.651752690877046,0.0,NULL
1391196692.2432549,338.24269137150191,44.946979436118006,0.0,276.53003079082026,NULL,0.0,27.467234280179753,0.0,NULL
1391196693.2701869,336.10340891092608,44.946979436118006,0.0,270.10449433190161,NULL,0.0,23.251761784170117,0.0,NULL
1391196694.33042,274.06075617877798,44.946979436118006,0.0,237.97600704515176,NULL,0.0,27.467234280179753,0.0,NULL
1391196695.436013,274.06075617877798,44.946979436118006,0.0,207.98820844116514,NULL,0.0,25.35950209033826,0.0,NULL
1391196696.5627069,267.64216877885093,44.946979436118006,0.0,205.84617810480822,NULL,NULL,27.467234280179753,0.0,0.0
1391196697.565341,276.20026939771708,44.946979436118006,0.0,220.84026523830462,0.0,NULL,25.35950209033826,0.0,0.0
1391196698.5866029,289.03718161046805,44.946979436118006,0.0,227.26621313765878,0.0,NULL,23.251761784170117,0.0,0.0
1391196699.6601689,291.17663912911263,44.946979436118006,0.0,225.1242364674456,0.0,NULL,27.467234280179753,0.0,0.0
1391196700.6701491,291.17663912911263,44.946979436118006,0.0,231.55014858937054,0.0,NULL,27.467234280179753,0.0,0.0
1391196701.7168031,306.15261895844594,44.946979436118006,0.0,250.82756295828295,0.0,NULL,25.35950209033826,0.0,0.0
1391196702.7616401,297.5949639419365,42.813807778596065,0.0,218.69827067937686,0.0,NULL,27.467234280179753,0.0,0.0
1391196703.6020319,286.89771613463859,44.946979436118006,0.0,235.83406018946286,0.0,0.0,25.35950209033826,0.0,0.0
1391196704.433182,308.29201281961093,44.946979436118006,0.0,257.25326041563289,0.0,0.0,25.35950209033826,0.0,0.0
1391196705.438158,318.98886276766177,44.946979436118006,0.0,235.83406018946286,0.0,0.0,27.467234280179753,0.0,0.0
1391196706.4335289,289.03718161046805,44.946979436118006,0.0,220.84026523830462,0.0,0.0,23.251761784170117,0.0,0.0
1391196707.7830839,286.89771613463859,44.946979436118006,0.0,225.1242364674456,0.0,0.0,27.467234280179753,0.0,NULL
1391196708.895822,289.03718161046805,44.946979436118006,0.0,222.98225383432754,NULL,0.0,25.35950209033826,0.0,NULL
1391196709.9343059,286.89771613463859,44.946979436118006,0.0,231.55014858937054,NULL,0.0,25.35950209033826,0.0,NULL
1391196710.96772,295.45553029484682,44.946979436118006,0.0,214.41426367280675,NULL,0.0,25.35950209033826,0.0,NULL
1391196712.0971091,274.06075617877798,44.946979436118006,0.0,222.98225383432754,NULL,0.0,25.35950209033826,0.0,NULL
1391196713.150492,286.89771613463859,44.946979436118006,0.0,222.98225383432754,NULL,0.0,25.35950209033826,0.0,NULL
1391196714.1638329,263.36307072630819,44.946979436118006,0.0,212.27225122516441,NULL,0.0,25.35950209033826,0.0,NULL
1391196715.182564,261.22350976425946,44.946979436118006,0.0,182.28345085316113,0.0,NULL,48.544109780628737,0.0,0.0
1391196716.2096701,248.385976891083,44.946979436118006,0.0,180.14134896194585,0.0,NULL,25.35950209033826,0.0,0.0
1391196717.262125,252.66518634421493,44.946979436118006,0.0,180.14134896194585,0.0,NULL,25.35950209033826,0.0,0.0
1391196718.286263,276.20026939771708,44.946979436118006,0.0,212.27225122516441,0.0,NULL,23.251761784170117,0.0,0.0
1391196719.3172901,325.40687725027294,44.946979436118006,0.0,240.11794793793575,0.0,NULL,25.35950209033826,0.0,0.0
1391196720.3367419,336.10340891092608,44.946979436118006,0.0,276.53003079082026,0.0,NULL,27.467234280179753,0.0,0.0
1391196721.3472719,340.38196587489278,44.946979436118006,0.0,274.3881912674189,0.0,NULL,25.35950209033826,0.0,0.0
1391196722.3981881,265.50262373117204,44.946979436118006,0.0,242.25988286781492,0.0,NULL,25.35950209033826,0.0,0.0
1391196723.0858829,229.12914047133469,44.946979436118006,0.0,163.00431916764876,0.0,0.0,25.35950209033826,0.0,0.0
1391196724.068229,254.80477913500343,44.946979436118006,0.0,175.85712729080075,0.0,0.0,23.251761784170117,0.0,0.0
1391196725.440799,274.06075617877798,44.946979436118006,0.0,214.41426367280675,0.0,0.0,27.467234280179753,0.0,NULL
1391196726.4662881,231.26882079115762,44.946979436118006,0.0,184.42554678147152,0.0,0.0,25.35950209033826,0.0,NULL
1391196727.586339,231.26882079115762,44.946979436118006,0.0,152.2934817518051,NULL,0.0,25.35950209033826,0.0,NULL
1391196728.609432,278.33977465947129,44.946979436118006,0.0,250.82756295828295,NULL,0.0,23.251761784170117,0.0,NULL
1391196729.6474659,327.54619949677351,44.946979436118006,0.0,259.39514764227317,NULL,0.0,25.35950209033826,0.0,NULL
1391196730.684974,318.98886276766177,44.946979436118006,0.0,259.39514764227317,NULL,0.0,27.467234280179753,0.0,NULL
1391196731.713062,325.40687725027294,44.946979436118006,0.0,261.53702890600857,NULL,0.0,25.35950209033826,0.0,NULL
1391196732.8437791,327.54619949677351,44.946979436118006,0.0,259.39514764227317,NULL,0.0,25.35950209033826,0.0,0.0
1391196733.9043419,310.43139872359097,44.946979436118006,0.0,248.68565188002322,NULL,0.0,25.35950209033826,0.0,0.0
1391196734.9549799,312.57077667038607,44.946979436118006,0.0,242.25988286781492,0.0,NULL,25.35950209033826,0.0,0.0
1391196736.009927,314.71014665999627,44.946979436118006,0.0,263.67890420683909,0.0,NULL,27.467234280179753,0.0,0.0
1391196737.051193,327.54619949677351,44.946979436118006,0.0,255.11136722608779,0.0,NULL,25.35950209033826,0.0,0.0
1391196738.0915661,331.82482011821969,44.946979436118006,0.0,263.67890420683909,0.0,NULL,25.35950209033826,0.0,0.0
1391196739.094188,331.82482011821969,44.946979436118006,0.0,270.10449433190161,0.0,NULL,25.35950209033826,0.0,0.0
1391196740.1078639,333.96411849316536,44.946979436118006,0.0,270.10449433190161,0.0,NULL,25.35950209033826,0.0,0.0
1391196741.14201,331.82482011821969,44.946979436118006,0.0,270.10449433190161,0.0,NULL,27.467234280179753,0.0,0.0
1391196742.1673219,282.61876131142481,42.813807778596065,NULL,263.67890420683909,0.0,0.0,25.35950209033826,0.0,0.0
1391196743.3350949,205.59213177907651,44.946979436118006,NULL,139.44028007693225,NULL,0.0,25.35950209033826,0.0,0.0
1391196744.40661,224.84975596013408,44.946979436118006,NULL,154.43566116078355,NULL,0.0,25.35950209033826,0.0,0.0
1391196745.5718801,220.57033962019366,44.946979436118006,NULL,163.00431916764876,NULL,0.0,27.467234280179753,0.0,NULL
1391196746.7896831,201.31257220980714,44.946979436118006,NULL,167.28861239365219,NULL,0.0,23.251761784170117,0.0,NULL
1391196748.0161879,276.20026939771708,42.813807778596065,NULL,263.67890420683909,NULL,0.0,25.35950209033826,0.0,NULL
1391196749.1657619,325.40687725027294,44.946979436118006,0.0,231.55014858937054,NULL,0.0,25.35950209033826,0.0,NULL
1391196750.2114141,338.24269137150191,44.946979436118006,0.0,270.10449433190161,0.0,0.0,25.35950209033826,0.0,NULL
1391196751.2405169,331.82482011821969,47.080142471468541,0.0,270.10449433190161,0.0,0.0,27.467234280179753,0.0,NULL
1391196752.2699349,274.06075617877798,42.813807778596065,0.0,261.53702890600857,0.0,0.0,23.251761784170117,0.0,NULL
1391196753.0081029,318.98886276766177,44.946979436118006,0.0,210.13023281461722,0.0,0.0,25.35950209033826,0.0,0.0
1391196754.2916169,316.84950869242147,44.946979436118006,0.0,252.96946807363778,0.0,NULL,25.35950209033826,0.0,0.0
1391196755.3150899,310.43139872359097,44.946979436118006,0.0,252.96946807363778,0.0,NULL,27.467234280179753,0.0,0.0
1391196756.328444,299.73438963184128,44.946979436118006,0.0,235.83406018946286,0.0,NULL,23.251761784170117,0.0,0.0
1391196757.374578,308.29201281961093,44.946979436118006,0.0,242.25988286781492,0.0,NULL,27.467234280179753,0.0,0.0
1391196758.4060521,329.68551378608902,44.946979436118006,0.0,255.11136722608779,0.0,NULL,25.35950209033826,0.0,0.0
1391196759.4287031,333.96411849316536,44.946979436118006,0.0,280.81369194890846,0.0,NULL,25.35950209033826,0.0,0.0
1391196760.472502,325.40687725027294,44.946979436118006,0.0,259.39514764227317,0.0,NULL,25.35950209033826,0.0,0.0
1391196761.5022969,310.43139872359097,44.946979436118006,0.0,255.11136722608779,0.0,NULL,25.35950209033826,0.0,0.0
1391196762.5557849,284.75824270162423,44.946979436118006,0.0,246.54373483885863,NULL,0.0,23.251761784170117,0.0,0.0
1391196763.5987761,321.12820888571707,44.946979436118006,0.0,248.68565188002322,NULL,0.0,27.467234280179753,0.0,0.0
1391196764.654743,310.43139872359097,44.946979436118006,0.0,259.39514764227317,NULL,0.0,23.251761784170117,0.0,0.0
1391196765.730155,325.40687725027294,44.946979436118006,0.0,261.53702890600857,NULL,0.0,27.467234280179753,0.0,0.0
1391196766.7847941,321.12820888571707,44.946979436118006,0.0,248.68565188002322,NULL,0.0,25.35950209033826,0.0,0.0
1391196767.8458021,310.43139872359097,44.946979436118006,0.0,242.25988286781492,NULL,0.0,23.251761784170117,0.0,0.0
1391196768.9238191,297.5949639419365,44.946979436118006,0.0,210.13023281461722,NULL,0.0,25.35950209033826,0.0,NULL
1391196769.935997,263.36307072630819,44.946979436118006,0.0,195.13593697945063,0.0,0.0,25.35950209033826,0.0,NULL
1391196770.9651141,259.08394084502572,44.946979436118006,0.0,195.13593697945063,0.0,0.0,25.35950209033826,0.0,NULL
1391196771.979212,250.52558559624143,44.946979436118006,0.0,184.42554678147152,0.0,0.0,25.35950209033826,0.0,NULL
1391196773.0340271,250.52558559624143,44.946979436118006,0.0,218.69827067937686,0.0,0.0,23.251761784170117,0.0,NULL
1391196774.0458031,336.10340891092608,44.946979436118006,0.0,276.53003079082026,0.0,NULL,25.35950209033826,0.0,NULL
1391196775.129961,351.07821903407296,42.813807778596065,0.0,270.10449433190161,0.0,NULL,50.651752690877046,0.0,NULL
1391196776.1546569,340.38196587489278,44.946979436118006,NULL,272.24634578111267,0.0,NULL,25.35950209033826,0.0,0.0
1391196777.191004,329.68551378608902,44.946979436118006,NULL,265.82077354476479,0.0,NULL,25.35950209033826,0.0,0.0
1391196778.2792909,331.82482011821969,44.946979436118006,NULL,270.10449433190161,0.0,NULL,23.251761784170117,0.0,0.0
1391196779.5439639,323.26754704658748,44.946979436118006,NULL,263.67890420683909,NULL,NULL,25.35950209033826,0.0,0.0
1391196780.822794,329.68551378608902,44.946979436118006,NULL,265.82077354476479,NULL,NULL,25.35950209033826,2.1775386645354335,0.0
1391196781.990958,329.68551378608902,44.946979436118006,NULL,265.82077354476479,NULL,0.0,25.35950209033826,0.0,0.0
1391196783.0624549,327.54619949677351,44.946979436118006,0.0,180.14134896194585,NULL,0.0,23.251761784170117,0.0,0.0
1391196784.1246369,235.54815755924861,44.946979436118006,0.0,171.57288176803621,NULL,0.0,25.35950209033826,0.0,0.0
1391196785.1994729,254.80477913500343,44.946979436118006,0.0,186.56763674687707,NULL,0.0,25.35950209033826,0.0,0.0
1391196786.2327261,252.66518634421493,44.946979436118006,0.0,190.85179878897358,0.0,0.0,25.35950209033826,0.0,NULL
1391196787.2461491,250.52558559624143,44.946979436118006,0.0,188.70972074937777,0.0,0.0,25.35950209033826,0.0,NULL
1391196788.285924,237.68781400751669,44.946979436118006,0.0,180.14134896194585,0.0,0.0,23.251761784170117,0.0,NULL
1391196789.310986,237.68781400751669,44.946979436118006,0.0,171.57288176803621,0.0,0.0,25.35950209033826,0.0,NULL
1391196790.344631,259.08394084502572,44.946979436118006,0.0,190.85179878897358,0.0,0.0,25.35950209033826,0.0,NULL
1391196791.3955541,286.89771613463859,47.080142471468541,0.0,197.27799713033187,0.0,0.0,25.35950209033826,0.0,NULL
1391196792.459667,331.82482011821969,44.946979436118006,0.0,270.10449433190161,0.0,NULL,25.35950209033826,0.0,NULL
1391196793.542748,331.82482011821969,44.946979436118006,0.0,267.96263691978561,0.0,NULL,23.251761784170117,0.0,NULL
1391196794.5624261,333.96411849316536,44.946979436118006,0.0,270.10449433190161,0.0,NULL,25.35950209033826,0.0,0.0
1391196795.5991759,333.96411849316536,44.946979436118006,0.0,272.24634578111267,0.0,NULL,25.35950209033826,0.0,0.0
1391196796.662519,336.10340891092608,44.946979436118006,0.0,274.3881912674189,0.0,NULL,25.35950209033826,0.0,0.0
1391196797.6823721,336.10340891092608,44.946979436118006,0.0,233.69210737086914,0.0,NULL,25.35950209033826,0.0,0.0
1391196798.8871789,267.64216877885093,44.946979436118006,0.0,214.41426367280675,NULL,NULL,25.35950209033826,0.0,0.0
1391196799.9327631,286.89771613463859,44.946979436118006,0.0,225.1242364674456,NULL,0.0,23.251761784170117,0.0,0.0
1391196800.999953,291.17663912911263,44.946979436118006,0.0,220.84026523830462,NULL,0.0,25.35950209033826,0.0,0.0
1391196802.0455599,282.61876131142481,44.946979436118006,0.0,233.69210737086914,NULL,0.0,25.35950209033826,0.0,0.0
1391196803.185487,299.73438963184128,44.946979436118006,0.0,233.69210737086914,NULL,0.0,23.251761784170117,0.0,NULL
1391196804.2243359,299.73438963184128,44.946979436118006,0.0,237.97600704515176,NULL,0.0,25.35950209033826,0.0,NULL
1391196805.2729559,299.73438963184128,44.946979436118006,0.0,237.97600704515176,0.0,0.0,25.35950209033826,0.0,NULL
1391196806.3236899,297.5949639419365,44.946979436118006,0.0,235.83406018946286,0.0,0.0,25.35950209033826,0.0,NULL
1391196807.4171441,278.33977465947129,44.946979436118006,NULL,220.84026523830462,0.0,0.0,25.35950209033826,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1391196808.5234599,274.06075617877798,44.946979436118006,NULL,203.70414180554641,0.0,0.0,25.35950209033826,0.0,NULL
1391196809.5903561,265.50262373117204,44.946979436118006,NULL,214.41426367280675,0.0,0.0,23.251761784170117,0.0,NULL
1391196810.611747,284.75824270162423,44.946979436118006,NULL,216.55627015754425,0.0,0.0,27.467234280179753,0.0,NULL
1391196811.656805,274.06075617877798,44.946979436118006,NULL,203.70414180554641,0.0,0.0,23.251761784170117,0.0,0.0
1391196812.713052,267.64216877885093,44.946979436118006,NULL,210.13023281461722,0.0,0.0,25.35950209033826,0.0,0.0
1391196813.649173,254.80477913500343,44.946979436118006,0.0,201.56209954337976,0.0,0.0,23.251761784170117,0.0,0.0
1391196814.748553,297.5949639419365,44.946979436118006,0.0,265.82077354476479,0.0,NULL,25.35950209033826,0.0,0.0
1391196815.8460381,331.82482011821969,44.946979436118006,0.0,270.10449433190161,NULL,NULL,25.35950209033826,0.0,0.0
1391196816.970336,331.82482011821969,44.946979436118006,0.0,267.96263691978561,NULL,NULL,25.35950209033826,0.0,0.0
1391196818.194634,331.82482011821969,44.946979436118006,0.0,270.10449433190161,NULL,NULL,25.35950209033826,0.0,0.0
1391196819.3122261,333.96411849316536,44.946979436118006,0.0,270.10449433190161,NULL,NULL,23.251761784170117,0.0,0.0
1391196820.4313171,338.24269137150191,44.946979436118006,0.0,272.24634578111267,NULL,NULL,25.35950209033826,0.0,0.0
1391196821.5361569,336.10340891092608,44.946979436118006,0.0,274.3881912674189,NULL,0.0,27.467234280179753,0.0,0.0
1391196822.557961,336.10340891092608,44.946979436118006,0.0,259.39514764227317,0.0,0.0,25.35950209033826,0.0,NULL
1391196823.5679901,318.98886276766177,44.946979436118006,0.0,270.10449433190161,0.0,0.0,25.35950209033826,0.0,NULL
1391196824.5978119,340.38196587489278,44.946979436118006,0.0,276.53003079082026,0.0,0.0,25.35950209033826,0.0,NULL
1391196825.623683,336.10340891092608,44.946979436118006,0.0,265.82077354476479,0.0,0.0,25.35950209033826,0.0,NULL
1391196826.6521001,336.10340891092608,44.946979436118006,0.0,282.95551358359529,0.0,0.0,25.35950209033826,0.0,NULL
1391196827.660182,342.52123242109866,44.946979436118006,0.0,276.53003079082026,0.0,0.0,25.35950209033826,0.0,NULL
1391196828.6678021,340.38196587489278,44.946979436118006,0.0,274.3881912674189,0.0,0.0,25.35950209033826,0.0,NULL
1391196829.7059751,336.10340891092608,44.946979436118006,0.0,276.53003079082026,0.0,0.0,25.35950209033826,0.0,NULL
1391196830.3859029,344.66049101011964,44.946979436118006,0.0,278.6718643513168,0.0,0.0,25.35950209033826,0.0,0.0
1391196831.7513919,340.38196587489278,42.813807778596065,0.0,274.3881912674189,0.0,NULL,25.35950209033826,0.0,0.0
1391196832.8465891,338.24269137150191,44.946979436118006,0.0,274.3881912674189,0.0,NULL,25.35950209033826,0.0,0.0
1391196833.8696761,331.82482011821969,44.946979436118006,0.0,265.82077354476479,0.0,NULL,25.35950209033826,0.0,0.0
1391196835.130379,327.54619949677351,44.946979436118006,NULL,270.10449433190161,NULL,NULL,25.35950209033826,0.0,0.0
1391196836.4423039,344.66049101011964,44.946979436118006,NULL,276.53003079082026,NULL,NULL,27.467234280179753,0.0,0.0
1391196837.501781,331.82482011821969,44.946979436118006,NULL,267.96263691978561,NULL,NULL,23.251761784170117,0.0,0.0
1391196838.7722149,336.10340891092608,44.946979436118006,NULL,276.53003079082026,NULL,0.0,25.35950209033826,0.0,0.0
1391196839.9470811,338.24269137150191,44.946979436118006,NULL,276.53003079082026,NULL,0.0,25.35950209033826,0.0,NULL
1391196841.1389461,336.10340891092608,44.946979436118006,NULL,263.67890420683909,NULL,0.0,27.467234280179753,0.0,NULL
1391196842.1934209,331.82482011821969,44.946979436118006,0.0,267.96263691978561,0.0,0.0,23.251761784170117,0.0,NULL
1391196843.211391,331.82482011821969,42.813807778596065,0.0,272.24634578111267,0.0,0.0,25.35950209033826,0.0,NULL
1391196849.223063,274.06075617877798,44.946979436118006,0.0,207.98820844116514,0.0,0.0,25.35950209033826,0.0,0.0
1391196849.8895881,325.40687725027294,44.946979436118006,0.0,263.67890420683909,0.0,0.0,25.35950209033826,0.0,0.0
1391196850.890121,321.12820888571707,44.946979436118006,0.0,259.39514764227317,0.0,0.0,25.35950209033826,0.0,0.0
1391196851.8954279,295.45553029484682,44.946979436118006,0.0,240.11794793793575,0.0,0.0,25.35950209033826,0.0,0.0
1391196852.897181,239.82746249859986,44.946979436118006,0.0,203.70414180554641,0.0,0.0,23.251761784170117,0.0,0.0
1391196853.9039099,226.98945219432684,44.946979436118006,0.0,167.28861239365219,0.0,0.0,25.35950209033826,0.0,0.0
1391196855.393122,203.45235597303429,44.946979436118006,0.0,145.86690774744054,NULL,NULL,25.35950209033826,0.0,0.0
1391196856.497684,312.57077667038607,44.946979436118006,0.0,205.84617810480822,NULL,NULL,25.35950209033826,0.0,0.0
1391196857.6094301,278.33977465947129,44.946979436118006,0.0,199.42005131830823,NULL,NULL,25.35950209033826,0.0,0.0
1391196858.8015971,282.61876131142481,44.946979436118006,0.0,265.82077354476479,NULL,NULL,23.251761784170117,0.0,0.0
1391196860.0711329,318.98886276766177,44.946979436118006,0.0,214.41426367280675,NULL,NULL,25.35950209033826,0.0,NULL
1391196861.293752,282.61876131142481,44.946979436118006,0.0,214.41426367280675,NULL,NULL,25.35950209033826,0.0,NULL
1391196862.424289,336.10340891092608,44.946979436118006,0.0,261.53702890600857,0.0,NULL,25.35950209033826,0.0,NULL
1391196863.4472959,306.15261895844594,44.946979436118006,0.0,250.82756295828295,0.0,0.0,25.35950209033826,0.0,NULL
1391196864.500958,321.12820888571707,44.946979436118006,0.0,252.96946807363778,0.0,0.0,25.35950209033826,0.0,NULL
1391196865.5129709,318.98886276766177,44.946979436118006,0.0,229.40818384496708,0.0,0.0,25.35950209033826,0.0,NULL
1391196866.5802951,274.06075617877798,44.946979436118006,NULL,214.41426367280675,0.0,0.0,25.35950209033826,0.0,NULL
1391196867.6444831,284.75824270162423,44.946979436118006,NULL,227.26621313765878,0.0,0.0,25.35950209033826,0.0,0.0
1391196868.653954,291.17663912911263,44.946979436118006,NULL,240.11794793793575,0.0,0.0,25.35950209033826,0.0,0.0
1391196869.6553349,316.84950869242147,44.946979436118006,NULL,276.53003079082026,0.0,0.0,23.251761784170117,0.0,0.0
1391196870.7012379,342.52123242109866,44.946979436118006,NULL,276.53003079082026,0.0,0.0,27.467234280179753,0.0,0.0
1391196871.7264349,291.17663912911263,44.946979436118006,NULL,128.72911470132124,0.0,0.0,23.251761784170117,0.0,0.0
1391196872.740875,184.19401564533194,44.946979436118006,NULL,120.16007506854493,0.0,0.0,25.35950209033826,0.0,0.0
1391196873.7246001,182.05416026744032,44.946979436118006,0.0,120.16007506854493,0.0,0.0,25.35950209033826,0.0,0.0
1391196874.9245729,214.15115543139595,44.946979436118006,0.0,255.11136722608779,NULL,NULL,25.35950209033826,0.0,0.0
1391196876.0279479,340.38196587489278,44.946979436118006,0.0,272.24634578111267,NULL,NULL,25.35950209033826,0.0,0.0
1391196877.275665,239.82746249859986,47.080142471468541,0.0,205.84617810480822,NULL,NULL,23.251761784170117,0.0,NULL
1391196878.4949169,269.78170586934493,44.946979436118006,0.0,197.27799713033187,NULL,NULL,25.35950209033826,0.0,NULL
1391196879.521193,274.06075617877798,44.946979436118006,0.0,244.40181183478921,NULL,NULL,23.251761784170117,0.0,NULL
1391196880.7736869,333.96411849316536,44.946979436118006,0.0,278.6718643513168,NULL,NULL,25.35950209033826,0.0,NULL
1391196881.8501501,340.38196587489278,44.946979436118006,0.0,246.54373483885863,NULL,0.0,25.35950209033826,0.0,NULL
1391196882.86132,274.06075617877798,44.946979436118006,0.0,177.99924110782575,0.0,0.0,25.35950209033826,0.0,NULL
1391196883.813597,241.96710303249804,44.946979436118006,0.0,180.14134896194585,0.0,0.0,25.35950209033826,0.0,0.0
1391196884.606806,256.94436396860704,44.946979436118006,0.0,255.11136722608779,0.0,0.0,23.251761784170117,0.0,0.0
1391196885.5321629,336.10340891092608,44.946979436118006,0.0,261.53702890600857,0.0,0.0,27.467234280179753,0.0,0.0
1391196886.5297239,301.87380736456112,44.946979436118006,0.0,218.69827067937686,0.0,0.0,23.251761784170117,0.0,0.0
